geneName,module,mgi_symbol,gene_biotype,module.char,mod.color
ENSMUSG00000014355,1,Anapc1,protein_coding,01,turquoise
ENSMUSG00000014418,15,Hps5,protein_coding,15,midnightblue
ENSMUSG00000014426,16,Map3k4,protein_coding,16,lightcyan
ENSMUSG00000014444,1,Piezo1,protein_coding,01,turquoise
ENSMUSG00000014453,3,Blk,protein_coding,03,brown
ENSMUSG00000014496,1,Ankrd28,protein_coding,01,turquoise
ENSMUSG00000014547,16,Wdfy2,protein_coding,16,lightcyan
ENSMUSG00000014550,15,Rbsn,protein_coding,15,midnightblue
ENSMUSG00000014592,10,Camta1,protein_coding,10,purple
ENSMUSG00000014599,9,Csf1,protein_coding,09,magenta
ENSMUSG00000014606,2,Slc25a11,protein_coding,02,blue
ENSMUSG00000014633,10,Cmc2,protein_coding,10,purple
ENSMUSG00000014686,6,Ceacam16,protein_coding,06,red
ENSMUSG00000014763,13,Fam120b,protein_coding,13,salmon
ENSMUSG00000014769,2,Psmb1,protein_coding,02,blue
ENSMUSG00000014846,8,Tppp3,protein_coding,08,pink
ENSMUSG00000014850,15,Msh3,protein_coding,15,midnightblue
ENSMUSG00000014905,12,Dnajb9,protein_coding,12,tan
ENSMUSG00000014907,5,Naf1,protein_coding,05,green
ENSMUSG00000014932,20,Yes1,protein_coding,20,royalblue
ENSMUSG00000015013,2,Trappc2l,protein_coding,02,blue
ENSMUSG00000015016,2,Acsf3,protein_coding,02,blue
ENSMUSG00000015023,0,Ddx19a,protein_coding,00,grey
ENSMUSG00000015027,19,Galns,protein_coding,19,lightyellow
ENSMUSG00000015053,3,Gata2,protein_coding,03,brown
ENSMUSG00000015127,1,Unkl,protein_coding,01,turquoise
ENSMUSG00000015133,1,Lrrk1,protein_coding,01,turquoise
ENSMUSG00000015149,2,Sirt2,protein_coding,02,blue
ENSMUSG00000015176,5,Nolc1,protein_coding,05,green
ENSMUSG00000015202,6,Cnksr3,protein_coding,06,red
ENSMUSG00000015243,9,Abca1,protein_coding,09,magenta
ENSMUSG00000015247,4,Nipsnap3b,protein_coding,04,yellow
ENSMUSG00000015312,14,Gadd45b,protein_coding,14,cyan
ENSMUSG00000015316,3,Slamf1,protein_coding,03,brown
ENSMUSG00000015355,0,Cd48,protein_coding,00,grey
ENSMUSG00000015363,7,Trabd,protein_coding,07,black
ENSMUSG00000015396,8,Cd83,protein_coding,08,pink
ENSMUSG00000015437,3,Gzmb,protein_coding,03,brown
ENSMUSG00000015452,3,Ager,protein_coding,03,brown
ENSMUSG00000015488,24,Cacfd1,protein_coding,24,darkgrey
ENSMUSG00000015501,1,Hivep2,protein_coding,01,turquoise
ENSMUSG00000015522,15,Arnt,protein_coding,15,midnightblue
ENSMUSG00000015536,2,Mocs2,protein_coding,02,blue
ENSMUSG00000015542,2,Nat9,protein_coding,02,blue
ENSMUSG00000015619,3,Gata3,protein_coding,03,brown
ENSMUSG00000015647,13,Lama5,protein_coding,13,salmon
ENSMUSG00000015659,0,Serac1,protein_coding,00,grey
ENSMUSG00000015665,10,Awat1,protein_coding,10,purple
ENSMUSG00000015668,5,Pdzd11,protein_coding,05,green
ENSMUSG00000015697,15,Setdb1,protein_coding,15,midnightblue
ENSMUSG00000015702,2,Anxa9,protein_coding,02,blue
ENSMUSG00000015714,18,Cers2,protein_coding,18,lightgreen
ENSMUSG00000015733,4,Capza2,protein_coding,04,yellow
ENSMUSG00000015745,18,Plekho1,protein_coding,18,lightgreen
ENSMUSG00000015750,22,Aph1a,protein_coding,22,darkgreen
ENSMUSG00000015755,3,Tab2,protein_coding,03,brown
ENSMUSG00000015759,5,Cnih1,protein_coding,05,green
ENSMUSG00000015766,4,Eps8,protein_coding,04,yellow
ENSMUSG00000015776,17,Med22,protein_coding,17,grey60
ENSMUSG00000015829,10,Tnr,protein_coding,10,purple
ENSMUSG00000015839,18,Nfe2l2,protein_coding,18,lightgreen
ENSMUSG00000015843,12,Rxrg,protein_coding,12,tan
ENSMUSG00000015852,8,Fcrls,protein_coding,08,pink
ENSMUSG00000015943,12,Bola1,protein_coding,12,tan
ENSMUSG00000015947,18,Fcgr1,protein_coding,18,lightgreen
ENSMUSG00000015950,19,Ncf1,protein_coding,19,lightyellow
ENSMUSG00000015968,15,Cacna1d,protein_coding,15,midnightblue
ENSMUSG00000015994,6,Fnta,protein_coding,06,red
ENSMUSG00000016028,3,Celsr1,protein_coding,03,brown
ENSMUSG00000016128,8,Stard13,protein_coding,08,pink
ENSMUSG00000016194,3,Hsd11b1,protein_coding,03,brown
ENSMUSG00000016206,4,H2-M3,protein_coding,04,yellow
ENSMUSG00000016256,2,Ctsz,protein_coding,02,blue
ENSMUSG00000016257,5,Prelid3b,protein_coding,05,green
ENSMUSG00000016262,7,Sertad4,protein_coding,07,black
ENSMUSG00000016283,11,H2-M2,protein_coding,11,greenyellow
ENSMUSG00000016308,5,Ube2a,protein_coding,05,green
ENSMUSG00000016319,2,Slc25a5,protein_coding,02,blue
ENSMUSG00000016427,10,Ndufa1,protein_coding,10,purple
ENSMUSG00000016481,2,Cr1l,protein_coding,02,blue
ENSMUSG00000016495,2,Plgrkt,protein_coding,02,blue
ENSMUSG00000016498,8,Pdcd1lg2,protein_coding,08,pink
ENSMUSG00000016520,13,Lnx2,protein_coding,13,salmon
ENSMUSG00000016529,1,Il10,protein_coding,01,turquoise
ENSMUSG00000016534,4,Lamp2,protein_coding,04,yellow
ENSMUSG00000016541,5,Atxn10,protein_coding,05,green
ENSMUSG00000016554,14,Eif3d,protein_coding,14,cyan
ENSMUSG00000016619,15,Nup50,protein_coding,15,midnightblue
ENSMUSG00000016664,8,Pacsin2,protein_coding,08,pink
ENSMUSG00000016756,3,Cmah,protein_coding,03,brown
ENSMUSG00000016757,21,Ttll12,protein_coding,21,darkred
ENSMUSG00000016933,7,Plcg1,protein_coding,07,black
ENSMUSG00000017002,11,Slpi,protein_coding,11,greenyellow
ENSMUSG00000017009,9,Sdc4,protein_coding,09,magenta
ENSMUSG00000017119,1,Nbr1,protein_coding,01,turquoise
ENSMUSG00000017132,16,Cyth1,protein_coding,16,lightcyan
ENSMUSG00000017176,20,Nt5c3b,protein_coding,20,royalblue
ENSMUSG00000017291,7,Taok1,protein_coding,07,black
ENSMUSG00000017314,7,Mpp2,protein_coding,07,black
ENSMUSG00000017386,3,Traf4,protein_coding,03,brown
ENSMUSG00000017404,2,Rpl19,protein_coding,02,blue
ENSMUSG00000017417,6,Plxdc1,protein_coding,06,red
ENSMUSG00000017421,5,Zfp207,protein_coding,05,green
ENSMUSG00000017428,5,Psmd11,protein_coding,05,green
ENSMUSG00000017466,8,Timp2,protein_coding,08,pink
ENSMUSG00000017493,3,Igfbp4,protein_coding,03,brown
ENSMUSG00000017631,1,Abr,protein_coding,01,turquoise
ENSMUSG00000017670,17,Elmo2,protein_coding,17,grey60
ENSMUSG00000017697,16,Ada,protein_coding,16,lightcyan
ENSMUSG00000017715,14,Pgs1,protein_coding,14,cyan
ENSMUSG00000017721,22,Pigt,protein_coding,22,darkgreen
ENSMUSG00000017737,3,Mmp9,protein_coding,03,brown
ENSMUSG00000017740,10,Slc12a5,protein_coding,10,purple
ENSMUSG00000017754,8,Pltp,protein_coding,08,pink
ENSMUSG00000017760,14,Ctsa,protein_coding,14,cyan
ENSMUSG00000017765,7,Slc12a4,protein_coding,07,black
ENSMUSG00000017774,15,Myo1c,protein_coding,15,midnightblue
ENSMUSG00000017802,20,Retreg3,protein_coding,20,royalblue
ENSMUSG00000017858,22,Ift52,protein_coding,22,darkgreen
ENSMUSG00000017897,7,Eya2,protein_coding,07,black
ENSMUSG00000017999,0,Ddx27,protein_coding,00,grey
ENSMUSG00000018102,6,H2bc4,protein_coding,06,red
ENSMUSG00000018143,10,Mafk,protein_coding,10,purple
ENSMUSG00000018166,1,Erbb3,protein_coding,01,turquoise
ENSMUSG00000018168,3,Ikzf3,protein_coding,03,brown
ENSMUSG00000018171,4,Vmp1,protein_coding,04,yellow
ENSMUSG00000018209,1,Stk4,protein_coding,01,turquoise
ENSMUSG00000018239,12,Zcchc10,protein_coding,12,tan
ENSMUSG00000018287,5,Spag7,protein_coding,05,green
ENSMUSG00000018293,2,Pfn1,protein_coding,02,blue
ENSMUSG00000018326,19,Ywhab,protein_coding,19,lightyellow
ENSMUSG00000018334,24,Ksr1,protein_coding,24,darkgrey
ENSMUSG00000018339,10,Gpx3,protein_coding,10,purple
ENSMUSG00000018341,13,Il12rb2,protein_coding,13,salmon
ENSMUSG00000018363,12,Smurf2,protein_coding,12,tan
ENSMUSG00000018372,7,Cep95,protein_coding,07,black
ENSMUSG00000018378,13,Cuedc1,protein_coding,13,salmon
ENSMUSG00000018381,16,Abi3,protein_coding,16,lightcyan
ENSMUSG00000018387,1,Shroom1,protein_coding,01,turquoise
ENSMUSG00000018395,5,Kif3a,protein_coding,05,green
ENSMUSG00000018398,4,Sept8,protein_coding,04,yellow
ENSMUSG00000018401,15,Mtmr4,protein_coding,15,midnightblue
ENSMUSG00000018433,4,Nol11,protein_coding,04,yellow
ENSMUSG00000018446,2,C1qbp,protein_coding,02,blue
ENSMUSG00000018481,15,Appbp2,protein_coding,15,midnightblue
ENSMUSG00000018509,4,Cenpv,protein_coding,04,yellow
ENSMUSG00000018543,0,1700001P01Rik,protein_coding,00,grey
ENSMUSG00000018559,2,Ctdnep1,protein_coding,02,blue
ENSMUSG00000018565,2,Elp5,protein_coding,02,blue
ENSMUSG00000018567,2,Gabarap,protein_coding,02,blue
ENSMUSG00000018569,24,Cldn7,protein_coding,24,darkgrey
ENSMUSG00000018570,10,2810408A11Rik,protein_coding,10,purple
ENSMUSG00000018572,6,Phf23,protein_coding,06,red
ENSMUSG00000018581,0,Dnah11,protein_coding,00,grey
ENSMUSG00000018604,1,Tbx3,protein_coding,01,turquoise
ENSMUSG00000018651,0,Tada2a,protein_coding,00,grey
ENSMUSG00000018659,6,Pnpo,protein_coding,06,red
ENSMUSG00000018666,22,Cbx1,protein_coding,22,darkgreen
ENSMUSG00000018669,10,Cdk5rap3,protein_coding,10,purple
ENSMUSG00000018697,5,Aatf,protein_coding,05,green
ENSMUSG00000018750,7,Zbtb4,protein_coding,07,black
ENSMUSG00000018752,14,Tnfsfm13,protein_coding,14,cyan
ENSMUSG00000018765,17,Fxr2,protein_coding,17,grey60
ENSMUSG00000018770,2,Atp5g3,protein_coding,02,blue
ENSMUSG00000018774,2,Cd68,protein_coding,02,blue
ENSMUSG00000018796,1,Acsl1,protein_coding,01,turquoise
ENSMUSG00000018820,17,Zfyve27,protein_coding,17,grey60
ENSMUSG00000018841,20,Rad51d,protein_coding,20,royalblue
ENSMUSG00000018845,7,Unc45b,protein_coding,07,black
ENSMUSG00000018848,19,Rars,protein_coding,19,lightyellow
ENSMUSG00000018868,12,Pnpla5,protein_coding,12,tan
ENSMUSG00000018882,2,Mrpl45,protein_coding,02,blue
ENSMUSG00000018909,15,Arrb1,protein_coding,15,midnightblue
ENSMUSG00000018920,18,Cxcl16,protein_coding,18,lightgreen
ENSMUSG00000018925,13,Heatr9,protein_coding,13,salmon
ENSMUSG00000018927,6,Ccl6,protein_coding,06,red
ENSMUSG00000018930,3,Ccl4,protein_coding,03,brown
ENSMUSG00000018965,8,Ywhah,protein_coding,08,pink
ENSMUSG00000018974,1,Sart3,protein_coding,01,turquoise
ENSMUSG00000018986,0,Slfn3,protein_coding,00,grey
ENSMUSG00000019087,4,Atp6ap1,protein_coding,04,yellow
ENSMUSG00000019088,4,Dnase1l1,protein_coding,04,yellow
ENSMUSG00000019122,16,Ccl9,protein_coding,16,lightcyan
ENSMUSG00000019132,22,BC005537,protein_coding,22,darkgreen
ENSMUSG00000019139,17,Isyna1,protein_coding,17,grey60
ENSMUSG00000019158,10,Tmem160,protein_coding,10,purple
ENSMUSG00000019189,9,Rnf145,protein_coding,09,magenta
ENSMUSG00000019194,14,Scn1b,protein_coding,14,cyan
ENSMUSG00000019278,7,Dpep1,protein_coding,07,black
ENSMUSG00000019302,19,Atp6v0a1,protein_coding,19,lightyellow
ENSMUSG00000019338,21,Zfp687,protein_coding,21,darkred
ENSMUSG00000019370,2,Calm3,protein_coding,02,blue
ENSMUSG00000019432,5,Ddx39b,protein_coding,05,green
ENSMUSG00000019461,10,Plscr3,protein_coding,10,purple
ENSMUSG00000019464,17,Ptger1,protein_coding,17,grey60
ENSMUSG00000019471,14,Cdc37,protein_coding,14,cyan
ENSMUSG00000019489,7,Cd70,protein_coding,07,black
ENSMUSG00000019494,2,Cops6,protein_coding,02,blue
ENSMUSG00000019528,5,Gyg,protein_coding,05,green
ENSMUSG00000019558,18,Slc6a8,protein_coding,18,lightgreen
ENSMUSG00000019564,1,Arid3a,protein_coding,01,turquoise
ENSMUSG00000019577,12,Pdk4,protein_coding,12,tan
ENSMUSG00000019579,5,Mydgf,protein_coding,05,green
ENSMUSG00000019590,6,Cyb561,protein_coding,06,red
ENSMUSG00000019699,20,Akt3,protein_coding,20,royalblue
ENSMUSG00000019726,11,Lyst,protein_coding,11,greenyellow
ENSMUSG00000019731,1,Slc35e1,protein_coding,01,turquoise
ENSMUSG00000019734,7,Tmc4,protein_coding,07,black
ENSMUSG00000019737,0,Syne4,protein_coding,00,grey
ENSMUSG00000019777,0,Hdac2,protein_coding,00,grey
ENSMUSG00000019779,12,Frk,protein_coding,12,tan
ENSMUSG00000019782,2,Rwdd1,protein_coding,02,blue
ENSMUSG00000019791,2,Hint3,protein_coding,02,blue
ENSMUSG00000019796,16,Lrp11,protein_coding,16,lightcyan
ENSMUSG00000019797,2,1700021F05Rik,protein_coding,02,blue
ENSMUSG00000019804,5,Snx3,protein_coding,05,green
ENSMUSG00000019806,2,Aig1,protein_coding,02,blue
ENSMUSG00000019810,14,Fuca2,protein_coding,14,cyan
ENSMUSG00000019814,2,Ltv1,protein_coding,02,blue
ENSMUSG00000019818,12,Cd164,protein_coding,12,tan
ENSMUSG00000019820,3,Utrn,protein_coding,03,brown
ENSMUSG00000019823,17,Mical1,protein_coding,17,grey60
ENSMUSG00000019843,3,Fyn,protein_coding,03,brown
ENSMUSG00000019849,19,Prep,protein_coding,19,lightyellow
ENSMUSG00000019851,12,Perp,protein_coding,12,tan
ENSMUSG00000019868,22,Vta1,protein_coding,22,darkgreen
ENSMUSG00000019872,14,Smpdl3a,protein_coding,14,cyan
ENSMUSG00000019874,1,Fabp7,protein_coding,01,turquoise
ENSMUSG00000019916,9,P4ha1,protein_coding,09,magenta
ENSMUSG00000019917,4,Sept10,protein_coding,04,yellow
ENSMUSG00000019951,9,Uhrf1bp1l,protein_coding,09,magenta
ENSMUSG00000019966,18,Kitl,protein_coding,18,lightgreen
ENSMUSG00000019969,14,Psen1,protein_coding,14,cyan
ENSMUSG00000019970,5,Sgk1,protein_coding,05,green
ENSMUSG00000019975,24,Ikbip,protein_coding,24,darkgrey
ENSMUSG00000019978,8,Epb41l2,protein_coding,08,pink
ENSMUSG00000019979,1,Apaf1,protein_coding,01,turquoise
ENSMUSG00000019984,15,Med23,protein_coding,15,midnightblue
ENSMUSG00000019987,9,Arg1,protein_coding,09,magenta
ENSMUSG00000019996,13,Map7,protein_coding,13,salmon
ENSMUSG00000019998,5,Stx7,protein_coding,05,green
ENSMUSG00000020010,11,Vnn3,protein_coding,11,greenyellow
ENSMUSG00000020014,3,Cfap54,protein_coding,03,brown
ENSMUSG00000020017,8,Hal,protein_coding,08,pink
ENSMUSG00000020018,5,Snrpf,protein_coding,05,green
ENSMUSG00000020019,11,Ntn4,protein_coding,11,greenyellow
ENSMUSG00000020022,2,Ndufa12,protein_coding,02,blue
ENSMUSG00000020032,16,Nuak1,protein_coding,16,lightcyan
ENSMUSG00000020034,1,Tcp11l2,protein_coding,01,turquoise
ENSMUSG00000020044,3,Timp3,protein_coding,03,brown
ENSMUSG00000020048,4,Hsp90b1,protein_coding,04,yellow
ENSMUSG00000020053,5,Igf1,protein_coding,05,green
ENSMUSG00000020056,2,Washc3,protein_coding,02,blue
ENSMUSG00000020072,10,Pbld2,protein_coding,10,purple
ENSMUSG00000020076,4,Ddx50,protein_coding,04,yellow
ENSMUSG00000020077,3,Srgn,protein_coding,03,brown
ENSMUSG00000020078,4,Vps26a,protein_coding,04,yellow
ENSMUSG00000020087,11,Tysnd1,protein_coding,11,greenyellow
ENSMUSG00000020097,15,Sgpl1,protein_coding,15,midnightblue
ENSMUSG00000020098,20,Pcbd1,protein_coding,20,royalblue
ENSMUSG00000020100,8,Slc29a3,protein_coding,08,pink
ENSMUSG00000020101,8,Vsir,protein_coding,08,pink
ENSMUSG00000020111,1,Micu1,protein_coding,01,turquoise
ENSMUSG00000020114,1,Cand1,protein_coding,01,turquoise
ENSMUSG00000020116,2,Pno1,protein_coding,02,blue
ENSMUSG00000020135,1,Apc2,protein_coding,01,turquoise
ENSMUSG00000020142,8,Slc1a4,protein_coding,08,pink
ENSMUSG00000020143,1,Dock2,protein_coding,01,turquoise
ENSMUSG00000020149,4,Rab1a,protein_coding,04,yellow
ENSMUSG00000020156,11,Pwwp3a,protein_coding,11,greenyellow
ENSMUSG00000020167,3,Tcf3,protein_coding,03,brown
ENSMUSG00000020175,9,Rab36,protein_coding,09,magenta
ENSMUSG00000020178,1,Adora2a,protein_coding,01,turquoise
ENSMUSG00000020183,13,Cpm,protein_coding,13,salmon
ENSMUSG00000020185,24,E2f7,protein_coding,24,darkgrey
ENSMUSG00000020196,11,Cabin1,protein_coding,11,greenyellow
ENSMUSG00000020205,10,Phlda1,protein_coding,10,purple
ENSMUSG00000020228,1,Helb,protein_coding,01,turquoise
ENSMUSG00000020231,23,Dip2a,protein_coding,23,darkturquoise
ENSMUSG00000020246,15,Hcfc2,protein_coding,15,midnightblue
ENSMUSG00000020253,9,Ppm1m,protein_coding,09,magenta
ENSMUSG00000020258,3,Glyctk,protein_coding,03,brown
ENSMUSG00000020262,12,Adarb1,protein_coding,12,tan
ENSMUSG00000020264,16,Slc36a2,protein_coding,16,lightcyan
ENSMUSG00000020268,22,Lyrm7,protein_coding,22,darkgreen
ENSMUSG00000020272,1,Stk10,protein_coding,01,turquoise
ENSMUSG00000020273,13,Papolg,protein_coding,13,salmon
ENSMUSG00000020279,23,Il9r,protein_coding,23,darkturquoise
ENSMUSG00000020282,17,Rhbdf1,protein_coding,17,grey60
ENSMUSG00000020289,17,Nprl3,protein_coding,17,grey60
ENSMUSG00000020297,3,Nsg2,protein_coding,03,brown
ENSMUSG00000020310,7,Madcam1,protein_coding,07,black
ENSMUSG00000020315,1,Sptbn1,protein_coding,01,turquoise
ENSMUSG00000020328,2,Nudcd2,protein_coding,02,blue
ENSMUSG00000020334,16,Slc22a4,protein_coding,16,lightcyan
ENSMUSG00000020340,1,Cyfip2,protein_coding,01,turquoise
ENSMUSG00000020358,18,Hnrnpab,protein_coding,18,lightgreen
ENSMUSG00000020361,4,Hspa4,protein_coding,04,yellow
ENSMUSG00000020368,4,Canx,protein_coding,04,yellow
ENSMUSG00000020372,2,Rack1,protein_coding,02,blue
ENSMUSG00000020376,14,Rnf130,protein_coding,14,cyan
ENSMUSG00000020377,6,Ltc4s,protein_coding,06,red
ENSMUSG00000020387,3,Jade2,protein_coding,03,brown
ENSMUSG00000020388,8,Pdlim4,protein_coding,08,pink
ENSMUSG00000020395,3,Itk,protein_coding,03,brown
ENSMUSG00000020396,3,Nefh,protein_coding,03,brown
ENSMUSG00000020399,4,Havcr2,protein_coding,04,yellow
ENSMUSG00000020401,1,Fam71b,protein_coding,01,turquoise
ENSMUSG00000020402,5,Vdac1,protein_coding,05,green
ENSMUSG00000020412,1,Ascc2,protein_coding,01,turquoise
ENSMUSG00000020419,7,Hormad2,protein_coding,07,black
ENSMUSG00000020422,15,Tns3,protein_coding,15,midnightblue
ENSMUSG00000020423,3,Btg2,protein_coding,03,brown
ENSMUSG00000020432,14,Tcn2,protein_coding,14,cyan
ENSMUSG00000020434,0,4921536K21Rik,protein_coding,00,grey
ENSMUSG00000020435,0,Osbp2,protein_coding,00,grey
ENSMUSG00000020437,1,Myo1g,protein_coding,01,turquoise
ENSMUSG00000020439,9,Smtn,protein_coding,09,magenta
ENSMUSG00000020440,2,Arf5,protein_coding,02,blue
ENSMUSG00000020460,2,Rps27a,protein_coding,02,blue
ENSMUSG00000020462,2,Cfap36,protein_coding,02,blue
ENSMUSG00000020471,17,Pold2,protein_coding,17,grey60
ENSMUSG00000020472,7,Zkscan17,protein_coding,07,black
ENSMUSG00000020473,1,Aebp1,protein_coding,01,turquoise
ENSMUSG00000020476,14,Dbnl,protein_coding,14,cyan
ENSMUSG00000020477,10,Mrps24,protein_coding,10,purple
ENSMUSG00000020484,19,Xbp1,protein_coding,19,lightyellow
ENSMUSG00000020486,7,Sept4,protein_coding,07,black
ENSMUSG00000020515,4,Cnot8,protein_coding,04,yellow
ENSMUSG00000020519,10,Sap30l,protein_coding,10,purple
ENSMUSG00000020520,1,Galnt10,protein_coding,01,turquoise
ENSMUSG00000020530,2,Ggnbp2,protein_coding,02,blue
ENSMUSG00000020532,13,Acaca,protein_coding,13,salmon
ENSMUSG00000020536,1,Llgl1,protein_coding,01,turquoise
ENSMUSG00000020538,17,Srebf1,protein_coding,17,grey60
ENSMUSG00000020544,22,Cox11,protein_coding,22,darkgreen
ENSMUSG00000020553,2,Pctp,protein_coding,02,blue
ENSMUSG00000020564,20,Atxn7l1,protein_coding,20,royalblue
ENSMUSG00000020571,4,Pdia6,protein_coding,04,yellow
ENSMUSG00000020572,5,Nampt,protein_coding,05,green
ENSMUSG00000020580,1,Rock2,protein_coding,01,turquoise
ENSMUSG00000020585,5,Laptm4a,protein_coding,05,green
ENSMUSG00000020590,15,Snx13,protein_coding,15,midnightblue
ENSMUSG00000020592,1,Sdc1,protein_coding,01,turquoise
ENSMUSG00000020600,0,Slc7a15,protein_coding,00,grey
ENSMUSG00000020601,3,Trib2,protein_coding,03,brown
ENSMUSG00000020604,6,Arsg,protein_coding,06,red
ENSMUSG00000020610,2,Amz2,protein_coding,02,blue
ENSMUSG00000020611,8,Gna13,protein_coding,08,pink
ENSMUSG00000020623,21,Map2k6,protein_coding,21,darkred
ENSMUSG00000020629,5,Adi1,protein_coding,05,green
ENSMUSG00000020630,4,Rnaseh1,protein_coding,04,yellow
ENSMUSG00000020634,23,Ubxn2a,protein_coding,23,darkturquoise
ENSMUSG00000020640,1,Itsn2,protein_coding,01,turquoise
ENSMUSG00000020642,3,Rnf144a,protein_coding,03,brown
ENSMUSG00000020647,23,Ncoa1,protein_coding,23,darkturquoise
ENSMUSG00000020654,6,Adcy3,protein_coding,06,red
ENSMUSG00000020658,3,Efr3b,protein_coding,03,brown
ENSMUSG00000020661,14,Dnmt3a,protein_coding,14,cyan
ENSMUSG00000020668,16,Kif3c,protein_coding,16,lightcyan
ENSMUSG00000020674,1,Pxdn,protein_coding,01,turquoise
ENSMUSG00000020681,3,Ace,protein_coding,03,brown
ENSMUSG00000020687,5,Cdc27,protein_coding,05,green
ENSMUSG00000020691,4,Mettl2,protein_coding,04,yellow
ENSMUSG00000020692,10,Nle1,protein_coding,10,purple
ENSMUSG00000020700,1,Map3k3,protein_coding,01,turquoise
ENSMUSG00000020709,18,Adap2,protein_coding,18,lightgreen
ENSMUSG00000020715,1,Ern1,protein_coding,01,turquoise
ENSMUSG00000020720,22,Psmd12,protein_coding,22,darkgreen
ENSMUSG00000020721,1,Helz,protein_coding,01,turquoise
ENSMUSG00000020732,3,Rab37,protein_coding,03,brown
ENSMUSG00000020737,6,Jpt1,protein_coding,06,red
ENSMUSG00000020740,16,Gga3,protein_coding,16,lightcyan
ENSMUSG00000020741,1,Cluh,protein_coding,01,turquoise
ENSMUSG00000020752,23,Recql5,protein_coding,23,darkturquoise
ENSMUSG00000020770,1,Unk,protein_coding,01,turquoise
ENSMUSG00000020773,4,Trim47,protein_coding,04,yellow
ENSMUSG00000020774,3,Aspa,protein_coding,03,brown
ENSMUSG00000020776,17,Fbf1,protein_coding,17,grey60
ENSMUSG00000020777,12,Acox1,protein_coding,12,tan
ENSMUSG00000020782,1,Llgl2,protein_coding,01,turquoise
ENSMUSG00000020783,9,Ncbp3,protein_coding,09,magenta
ENSMUSG00000020788,3,Atp2a3,protein_coding,03,brown
ENSMUSG00000020802,1,Ube2o,protein_coding,01,turquoise
ENSMUSG00000020803,2,Txndc17,protein_coding,02,blue
ENSMUSG00000020806,18,Rhbdf2,protein_coding,18,lightgreen
ENSMUSG00000020818,19,Mfsd11,protein_coding,19,lightyellow
ENSMUSG00000020823,15,Sec14l1,protein_coding,15,midnightblue
ENSMUSG00000020826,1,Nos2,protein_coding,01,turquoise
ENSMUSG00000020829,8,Slc46a1,protein_coding,08,pink
ENSMUSG00000020834,10,Dhrs13,protein_coding,10,purple
ENSMUSG00000020838,10,Slc6a4,protein_coding,10,purple
ENSMUSG00000020840,8,Blmh,protein_coding,08,pink
ENSMUSG00000020841,15,Cpd,protein_coding,15,midnightblue
ENSMUSG00000020843,11,Timm22,protein_coding,11,greenyellow
ENSMUSG00000020846,3,Rflnb,protein_coding,03,brown
ENSMUSG00000020849,5,Ywhae,protein_coding,05,green
ENSMUSG00000020850,1,Prpf8,protein_coding,01,turquoise
ENSMUSG00000020857,2,Nme2,protein_coding,02,blue
ENSMUSG00000020865,8,Abcc3,protein_coding,08,pink
ENSMUSG00000020868,16,Xylt2,protein_coding,16,lightcyan
ENSMUSG00000020873,4,Slc35b1,protein_coding,04,yellow
ENSMUSG00000020883,23,Fbxl20,protein_coding,23,darkturquoise
ENSMUSG00000020888,0,Dvl2,protein_coding,00,grey
ENSMUSG00000020889,13,Nr1d1,protein_coding,13,salmon
ENSMUSG00000020895,22,Tmem107,protein_coding,22,darkgreen
ENSMUSG00000020898,15,Ctc1,protein_coding,15,midnightblue
ENSMUSG00000020900,16,Myh10,protein_coding,16,lightcyan
ENSMUSG00000020911,6,Krt19,protein_coding,06,red
ENSMUSG00000020917,23,Acly,protein_coding,23,darkturquoise
